Meal_ID,Meal_Name,Cuisine,Calories,Protein,Carbohydrates,Fat,Fiber,Cost,Is_Vegetarian,Meal_Type,Prep_Time,Base_Rating
1569,Oats with Fruits & Nuts,Asian,587,22,82,19,15,64,1,Breakfast,17,4.7
1570,Baked Egg with Oats,American,569,43,67,14,4,110,0,Breakfast,29,3.6
1571,Grilled Chicken & Wrap Bowl with Mixed Veggies,Mexican,587,49,77,9,9,125,0,Lunch,39,4.4
1572,Potato with Spinach,Asian,612,36,67,22,9,84,1,Breakfast,35,4.4
1573,Roasted Egg & Pasta Bowl with Salad,Asian,389,49,1,21,11,80,0,Lunch,34,4.7
1574,Fried Chickpeas & Quinoa Bowl with Mixed Veggies,Italian,805,44,69,39,15,81,1,Dinner,24,4.8
1575,Grilled Chickpeas & Wrap Bowl with Salad,Mexican,450,30,39,19,15,112,1,Dinner,41,4.1
1576,Mild Pork & Wrap Bowl with Salad,Italian,684,53,91,12,5,107,0,Lunch,10,4.7
1577,Creamy Turkey with Oats,Asian,969,37,137,30,8,155,0,Breakfast,42,4.1
1578,Greek Yogurt with Honey,Asian,447,18,46,21,3,52,0,Snack,2,4.5
1579,Grilled Paneer & Pasta Bowl with Salad,Italian,739,16,135,15,11,101,1,Dinner,34,3.8
1580,Creamy Tofu & Oats Bowl with Broccoli,Mexican,882,28,145,21,12,75,1,Lunch,36,4.2
1581,Fried Paneer & Rice Bowl with Mixed Veggies,Mediterranean,862,28,124,28,15,115,1,Lunch,9,4.1
1582,Baked Beef & Rice Bowl with Mushroom,Italian,640,48,89,10,5,139,0,Dinner,13,4.2
1583,Oats with Fruits & Nuts,Italian,660,12,119,15,11,55,1,Breakfast,14,3.8
1584,Oats with Fruits & Nuts,Mexican,667,20,95,23,15,65,1,Breakfast,39,4.9
1585,Roasted Paneer & Oats Bowl with Mixed Veggies,American,636,13,121,11,7,71,1,Lunch,23,4.9
1586,Mild Tofu & Rice Bowl with Mushroom,Indian,621,38,72,20,17,66,1,Dinner,30,4.8
1587,Grilled Egg Bites,Indian,243,21,21,8,4,56,0,Snack,6,4.6
1588,Spicy Pork with Potato,American,392,54,12,14,3,136,0,Breakfast,34,3.8
1589,Baked Chicken & Wrap Bowl with Mushroom,Mexican,457,53,36,11,3,129,0,Lunch,14,5.0
1590,Creamy Beef with Oats,Asian,859,35,121,26,2,79,0,Breakfast,5,4.3
1591,Baked Beans & Pasta Bowl with Broccoli,American,820,42,129,15,15,113,1,Dinner,30,4.1
1592,Mild Egg with Pasta,Mexican,466,35,63,8,11,106,0,Breakfast,15,3.6
1593,Creamy Turkey & Rice Bowl with Mushroom,American,680,38,64,30,2,153,0,Lunch,26,3.7
1594,Grilled Egg Bites,Italian,211,29,12,5,4,51,0,Snack,9,4.0
1595,Mild Egg & Pasta Bowl with Spinach,American,486,44,14,28,8,84,0,Dinner,39,4.9
1596,Roasted Chickpeas,Indian,190,4,39,2,5,27,1,Snack,9,4.9
1597,Grilled Turkey Bites,Italian,239,29,24,3,4,59,0,Snack,2,4.7
1598,Roasted Beef & Rice Bowl with Mixed Veggies,Mediterranean,638,49,70,18,11,132,0,Lunch,42,4.2
1599,Roasted Fish & Pasta Bowl with Mushroom,Mediterranean,612,22,83,21,9,77,0,Lunch,32,3.7
1600,Roasted Lentils,Mediterranean,209,8,33,5,6,37,1,Snack,2,4.3
1601,Oats with Fruits & Nuts,Mexican,572,11,116,7,15,80,1,Breakfast,19,4.5
1602,Roasted Chickpeas,American,339,7,44,15,5,20,1,Snack,8,4.4
1603,Grilled Tofu & Rice Bowl with Salad,Mexican,352,19,33,16,10,77,1,Lunch,39,3.6
1604,Creamy Tofu & Pasta Bowl with Spinach,Mediterranean,783,46,73,34,7,121,1,Dinner,30,3.8
1605,Potato with Broccoli,Mediterranean,328,30,18,15,10,67,1,Breakfast,42,4.9
1606,Roasted Tofu,Mexican,408,13,50,17,7,38,1,Snack,2,4.1
1607,Grilled Chicken & Oats Bowl with Salad,Italian,570,34,61,21,10,73,0,Lunch,37,4.2
1608,Oats with Fruits & Nuts,Asian,400,14,52,15,12,102,1,Breakfast,32,3.8
1609,Fried Lentils & Potato Bowl with Spinach,Mexican,932,37,121,33,9,91,1,Lunch,31,4.3
1610,Pasta with Mushroom,Italian,642,23,83,24,10,61,1,Breakfast,26,4.6
1611,Roasted Tofu,Italian,365,6,44,18,6,22,1,Snack,6,4.3
1612,Mild Fish with Quinoa,Asian,320,29,39,5,2,134,0,Breakfast,16,4.1
1613,Roasted Chicken & Potato Bowl with Mixed Veggies,American,607,59,34,26,5,148,0,Dinner,19,3.8
1614,Baked Fish & Potato Bowl with Spinach,Mexican,570,49,66,12,4,151,0,Lunch,43,4.4
1615,Grilled Egg with Oats,Italian,590,45,57,20,3,84,0,Breakfast,12,4.8
1616,Oats with Fruits & Nuts,Mexican,805,23,115,28,10,118,1,Breakfast,40,4.6
1617,Oats with Fruits & Nuts,Mediterranean,524,28,51,23,7,75,1,Breakfast,37,3.9
1618,Oats with Broccoli,Mediterranean,316,24,39,7,5,86,1,Breakfast,29,4.8
1619,Spicy Turkey & Oats Bowl with Mixed Veggies,Italian,529,57,23,23,7,103,0,Lunch,30,4.5
1620,Quinoa with Broccoli,Italian,502,29,76,9,14,50,1,Breakfast,44,4.8
1621,Baked Egg & Rice Bowl with Broccoli,Mexican,778,32,146,7,8,151,0,Dinner,40,4.3
1622,Fried Chicken & Pasta Bowl with Mixed Veggies,Asian,928,44,116,32,3,101,0,Lunch,18,3.7
1623,Roasted Beans,Italian,152,9,15,6,3,18,1,Snack,7,4.6
1624,Creamy Egg & Rice Bowl with Broccoli,Indian,864,50,112,24,8,113,0,Dinner,21,4.5
1625,Oats with Fruits & Nuts,American,531,39,55,17,11,59,1,Breakfast,5,4.4
1626,Creamy Chicken with Rice,Asian,929,42,120,31,5,86,0,Breakfast,41,4.1
1627,Mild Chicken & Quinoa Bowl with Salad,Italian,655,64,81,8,5,163,0,Dinner,38,4.4
1628,Mild Chickpeas & Bread Bowl with Mixed Veggies,Asian,507,21,58,21,7,115,1,Lunch,40,3.5
1629,Roasted Beans,Indian,296,10,30,15,6,38,1,Snack,9,4.3
1630,Baked Tofu & Rice Bowl with Broccoli,Mexican,363,22,57,5,9,90,1,Lunch,22,4.3
1631,Roasted Tofu & Potato Bowl with Spinach,American,507,32,43,23,13,54,1,Lunch,27,4.7
1632,Grilled Chicken with Bread,Indian,302,30,16,13,2,95,0,Breakfast,11,3.5
1633,Baked Lentils & Bread Bowl with Mushroom,Asian,345,23,11,23,9,95,1,Lunch,36,3.7
1634,Creamy Beef & Bread Bowl with Mushroom,Asian,598,30,74,20,3,87,0,Lunch,37,3.6
1635,Greek Yogurt with Honey,Mexican,150,22,4,5,1,76,0,Snack,6,4.4
1636,Grilled Beef Bites,Mexican,385,18,42,16,3,83,0,Snack,9,4.2
1637,Roasted Chickpeas,Italian,234,9,45,2,4,23,1,Snack,8,5.0
1638,Spicy Turkey & Pasta Bowl with Mixed Veggies,Indian,617,47,55,23,4,153,0,Dinner,9,4.3
1639,Roasted Paneer,Mediterranean,175,8,29,3,4,38,1,Snack,5,4.6
1640,Greek Yogurt with Honey,Mexican,227,24,12,9,3,58,0,Snack,7,3.7
1641,Roasted Lentils,Indian,199,5,31,6,4,30,1,Snack,2,4.0
1642,Fried Fish & Potato Bowl with Mushroom,Mediterranean,910,46,89,41,3,151,0,Dinner,18,4.2
1643,Fried Lentils & Oats Bowl with Mixed Veggies,Asian,973,42,142,26,12,107,1,Dinner,15,4.5
1644,Baked Chicken with Rice,American,421,38,26,18,4,83,0,Breakfast,6,4.1
1645,Baked Chicken with Rice,Indian,471,46,26,20,7,97,0,Breakfast,17,4.8
1646,Roasted Lentils,Indian,257,9,35,9,7,43,1,Snack,2,3.7
1647,Grilled Turkey Bites,Mediterranean,242,19,28,6,1,48,0,Snack,8,3.9
1648,Roasted Egg & Oats Bowl with Spinach,Asian,546,40,58,17,5,101,0,Lunch,29,3.7
1649,Oats with Mixed Veggies,Mediterranean,439,32,41,16,7,87,1,Breakfast,18,3.8
1650,Baked Chicken with Pasta,Indian,628,46,57,24,11,104,0,Breakfast,29,4.8
1651,Roasted Paneer & Pasta Bowl with Spinach,Mexican,537,39,84,5,14,74,1,Lunch,5,4.4
1652,Mild Beef & Pasta Bowl with Mushroom,Italian,576,54,72,8,12,115,0,Dinner,15,4.1
1653,Baked Egg with Pasta,Indian,329,29,35,8,11,159,0,Breakfast,33,4.2
1654,Grilled Chicken & Quinoa Bowl with Mixed Veggies,American,390,31,21,20,11,120,0,Dinner,43,3.8
1655,Greek Yogurt with Honey,Italian,231,25,12,9,2,45,0,Snack,7,4.5
1656,Greek Yogurt with Honey,American,198,19,12,8,2,73,0,Snack,8,3.6
1657,Creamy Beef & Potato Bowl with Spinach,Indian,899,46,122,25,7,105,0,Lunch,24,3.6
1658,Oats with Fruits & Nuts,American,644,32,117,5,6,64,1,Breakfast,16,4.7
1659,Fried Paneer & Potato Bowl with Mixed Veggies,Mexican,783,23,109,28,12,89,1,Dinner,36,4.0
1660,Oats with Fruits & Nuts,American,643,14,110,16,7,72,1,Breakfast,12,4.6
1661,Bread with Mushroom,Mediterranean,518,17,76,16,8,67,1,Breakfast,9,3.9
1662,Oats with Fruits & Nuts,Mediterranean,301,25,36,6,9,65,1,Breakfast,43,3.7
1663,Roasted Tofu,Indian,208,6,41,2,7,16,1,Snack,6,4.7
1664,Grilled Pork Bites,Indian,208,20,16,7,2,49,0,Snack,9,3.6
1665,Fried Beans & Quinoa Bowl with Broccoli,Mediterranean,937,47,113,33,6,81,1,Dinner,21,3.9
1666,Mild Chicken with Rice,Mediterranean,667,31,122,6,9,116,0,Breakfast,29,3.9
1667,Greek Yogurt with Honey,Mediterranean,224,20,27,4,3,77,0,Snack,5,4.7
1668,Creamy Tofu & Pasta Bowl with Salad,American,872,45,132,18,7,93,1,Dinner,28,3.5
1669,Grilled Lentils & Quinoa Bowl with Broccoli,Italian,447,31,38,19,15,134,1,Dinner,30,4.5
1670,Greek Yogurt with Honey,Mexican,407,24,35,19,2,72,0,Snack,6,3.9
1671,Greek Yogurt with Honey,Asian,253,12,42,4,5,31,1,Snack,6,4.2
1672,Roasted Lentils & Wrap Bowl with Mushroom,Mexican,424,28,46,14,14,88,1,Lunch,25,4.6
1673,Grilled Chicken Bites,Asian,195,23,19,3,3,74,0,Snack,2,3.7
1674,Grilled Egg Bites,Mediterranean,241,22,29,4,2,76,0,Snack,6,3.9
1675,Spicy Turkey & Pasta Bowl with Salad,Italian,533,55,35,19,5,137,0,Dinner,12,4.1
1676,Creamy Paneer & Pasta Bowl with Mushroom,American,607,38,50,28,7,79,1,Lunch,23,4.8
1677,Quinoa with Mixed Veggies,Italian,390,31,53,6,11,82,1,Breakfast,7,4.3
1678,Grilled Turkey with Wrap,Italian,541,29,59,21,2,86,0,Breakfast,21,4.2
1679,Fried Egg & Bread Bowl with Broccoli,Indian,620,38,65,23,11,107,0,Lunch,9,4.0
1680,Bread with Salad,American,686,18,104,22,6,98,1,Breakfast,22,4.8
1681,Quinoa with Broccoli,American,472,19,47,23,9,82,1,Breakfast,32,4.8
1682,Fried Tofu & Oats Bowl with Mushroom,American,651,25,63,33,15,90,1,Lunch,42,4.7
1683,Grilled Chickpeas & Bread Bowl with Mushroom,Mediterranean,370,30,44,8,17,65,1,Dinner,14,4.9
1684,Roasted Tofu,Mediterranean,120,13,10,3,7,31,1,Snack,6,4.2
1685,Mild Chicken & Quinoa Bowl with Mushroom,Mexican,318,36,14,13,4,105,0,Lunch,20,3.7
1686,Creamy Pork & Quinoa Bowl with Spinach,Indian,1045,60,111,40,11,142,0,Dinner,30,4.4
1687,Rice with Broccoli,Asian,619,17,88,22,8,116,1,Breakfast,7,4.9
1688,Mild Lentils & Rice Bowl with Salad,Indian,425,45,38,10,5,110,1,Dinner,10,4.5
1689,Creamy Pork & Wrap Bowl with Mushroom,Mediterranean,724,49,57,33,11,138,0,Lunch,38,3.8
1690,Mild Pork with Rice,American,672,40,105,10,10,145,0,Breakfast,13,4.2
1691,Baked Chicken with Wrap,Indian,604,50,74,12,9,138,0,Breakfast,32,3.8
1692,Roasted Lentils,Mediterranean,181,4,34,3,6,19,1,Snack,7,4.1
1693,Spicy Beef & Quinoa Bowl with Spinach,American,496,38,47,17,10,96,0,Dinner,8,4.3
1694,Grilled Beef & Pasta Bowl with Mixed Veggies,Indian,698,41,111,10,6,134,0,Lunch,7,3.7
1695,Greek Yogurt with Honey,Mediterranean,322,22,13,20,3,82,0,Snack,3,3.8
1696,Grilled Lentils & Potato Bowl with Broccoli,Italian,622,41,80,15,11,85,1,Dinner,30,4.0
1697,Baked Chickpeas & Oats Bowl with Broccoli,Asian,662,17,130,8,9,104,1,Dinner,9,4.6
1698,Oats with Fruits & Nuts,Italian,684,27,128,7,14,62,1,Breakfast,22,4.2
1699,Oats with Salad,Asian,572,23,52,30,8,51,1,Breakfast,21,3.8
1700,Fried Beans & Wrap Bowl with Spinach,Asian,712,19,123,16,9,86,1,Lunch,30,3.7
1701,Grilled Fish Bites,Italian,263,19,40,3,3,83,0,Snack,9,4.5
1702,Spicy Pork & Oats Bowl with Mushroom,Mediterranean,478,35,57,12,2,108,0,Lunch,30,4.2
1703,Roasted Lentils,American,218,10,40,2,3,24,1,Snack,9,4.1
1704,Mild Fish & Potato Bowl with Broccoli,Indian,409,39,29,15,10,85,0,Lunch,41,4.4
1705,Grilled Beans & Rice Bowl with Mushroom,Mexican,614,47,59,21,11,96,1,Dinner,43,4.5
1706,Mild Tofu & Pasta Bowl with Mixed Veggies,Indian,743,25,133,12,12,65,1,Dinner,39,4.9
1707,Oats with Fruits & Nuts,Mexican,908,23,123,36,9,54,1,Breakfast,21,4.0
1708,Creamy Fish & Pasta Bowl with Mixed Veggies,Mexican,821,30,114,27,5,171,0,Dinner,32,4.6
1709,Fried Pork & Oats Bowl with Mushroom,Asian,925,57,136,17,6,139,0,Dinner,17,4.4
1710,Greek Yogurt with Honey,Mexican,137,19,8,3,4,80,0,Snack,9,4.0
1711,Roasted Beans & Bread Bowl with Mushroom,Mediterranean,515,11,86,14,14,80,1,Lunch,7,4.9
1712,Grilled Egg & Wrap Bowl with Broccoli,Mediterranean,473,59,34,11,10,105,0,Dinner,35,3.7
1713,Roasted Pork with Rice,Indian,698,51,101,10,10,122,0,Breakfast,33,4.7
1714,Rice with Broccoli,Indian,516,17,76,16,9,48,1,Breakfast,6,4.8
1715,Spicy Chicken with Rice,Asian,670,38,77,23,4,107,0,Breakfast,38,4.7
1716,Mild Chicken with Wrap,American,350,43,31,6,3,132,0,Breakfast,34,4.4
1717,Fried Beans & Pasta Bowl with Broccoli,Mexican,820,39,96,31,11,139,1,Dinner,33,4.6
1718,Spicy Fish & Pasta Bowl with Mushroom,Indian,481,32,56,14,9,85,0,Lunch,28,4.7
1719,Spicy Paneer & Quinoa Bowl with Spinach,Indian,571,20,89,15,7,94,1,Lunch,6,4.5
1720,Creamy Pork with Rice,American,798,37,117,20,10,145,0,Breakfast,32,4.7
1721,Grilled Egg & Quinoa Bowl with Mixed Veggies,Asian,766,47,128,7,12,91,0,Dinner,34,4.9
1722,Baked Paneer & Bread Bowl with Mushroom,Mexican,586,18,81,21,11,48,1,Lunch,12,4.6
1723,Baked Lentils & Rice Bowl with Mushroom,Indian,376,21,59,6,13,61,1,Dinner,24,4.4
1724,Creamy Lentils & Bread Bowl with Broccoli,Mediterranean,722,17,109,24,12,118,1,Lunch,11,4.1
1725,Greek Yogurt with Honey,Asian,336,26,8,22,0,89,0,Snack,5,4.8
1726,Greek Yogurt with Honey,Indian,303,15,27,15,4,23,1,Snack,7,5.0
1727,Grilled Paneer & Rice Bowl with Spinach,Italian,325,18,49,6,9,78,1,Lunch,6,3.9
1728,Grilled Chicken & Wrap Bowl with Salad,Indian,741,56,66,28,6,105,0,Dinner,10,3.8
1729,Fried Chicken & Rice Bowl with Salad,Mediterranean,716,51,67,27,11,151,0,Lunch,7,3.6
1730,Greek Yogurt with Honey,Italian,177,14,16,6,6,32,1,Snack,5,5.0
1731,Grilled Egg & Pasta Bowl with Mixed Veggies,Mediterranean,604,37,98,7,5,80,0,Lunch,31,4.8
1732,Creamy Tofu & Pasta Bowl with Salad,American,732,34,99,22,8,84,1,Lunch,28,4.9
1733,Roasted Lentils,Asian,236,4,43,5,5,28,1,Snack,8,3.8
1734,Roasted Chickpeas,Asian,361,5,44,18,2,24,1,Snack,5,4.6
1735,Baked Lentils & Bread Bowl with Mushroom,American,559,24,50,29,8,124,1,Dinner,33,4.4
1736,Fried Fish & Oats Bowl with Salad,Asian,1024,26,171,26,12,160,0,Dinner,33,4.2
1737,Grilled Chicken Bites,American,223,26,14,7,4,85,0,Snack,5,4.2
1738,Oats with Fruits & Nuts,Italian,341,23,46,7,13,91,1,Breakfast,26,4.4
1739,Roasted Beans,Asian,189,4,38,2,7,36,1,Snack,4,4.0
1740,Grilled Turkey Bites,Indian,228,31,12,6,2,60,0,Snack,7,3.8
1741,Fried Chickpeas & Pasta Bowl with Broccoli,Indian,964,27,144,31,9,105,1,Dinner,18,3.6
1742,Grilled Chicken Bites,Italian,189,27,13,3,3,73,0,Snack,3,4.9
1743,Baked Tofu & Potato Bowl with Salad,Asian,488,26,80,7,12,101,1,Lunch,32,4.8
1744,Mild Fish & Wrap Bowl with Mushroom,American,624,35,76,20,5,101,0,Dinner,39,4.9
1745,Fried Egg with Bread,Asian,939,43,131,27,4,93,0,Breakfast,5,4.9
1746,Creamy Beans & Rice Bowl with Spinach,Mediterranean,884,24,107,40,8,116,1,Dinner,29,3.7
1747,Roasted Turkey with Bread,Asian,409,27,25,22,10,113,0,Breakfast,17,3.8
1748,Grilled Egg with Rice,Mexican,649,41,96,11,9,83,0,Breakfast,15,4.9
1749,Grilled Fish & Bread Bowl with Mushroom,Italian,441,24,70,7,10,102,0,Lunch,20,4.9
1750,Oats with Fruits & Nuts,Asian,732,24,111,21,6,114,1,Breakfast,24,4.7
1751,Roasted Pork & Quinoa Bowl with Mushroom,Mediterranean,577,30,100,6,10,152,0,Dinner,23,3.9
1752,Greek Yogurt with Honey,Mexican,260,26,32,3,3,87,0,Snack,6,4.4
1753,Greek Yogurt with Honey,Italian,279,7,44,8,4,39,1,Snack,7,4.1
1754,Wrap with Spinach,Mediterranean,657,12,107,20,10,78,1,Breakfast,9,3.5
1755,Baked Chicken & Wrap Bowl with Broccoli,Italian,569,63,59,9,9,122,0,Dinner,11,3.9
1756,Oats with Mushroom,American,325,39,28,6,13,51,1,Breakfast,9,3.8
1757,Roasted Turkey & Oats Bowl with Mixed Veggies,Asian,778,38,102,24,5,170,0,Dinner,12,4.2
1758,Creamy Fish & Rice Bowl with Broccoli,Italian,949,26,150,27,11,156,0,Dinner,32,4.9
1759,Roasted Pork & Pasta Bowl with Mixed Veggies,Italian,667,26,93,21,12,169,0,Dinner,30,4.3
1760,Grilled Turkey Bites,Mediterranean,295,24,18,14,0,74,0,Snack,2,4.0
1761,Spicy Fish & Pasta Bowl with Spinach,Italian,649,28,93,18,8,123,0,Lunch,12,4.1
1762,Grilled Turkey with Oats,American,641,49,93,8,9,89,0,Breakfast,37,4.3
1763,Roasted Paneer,Asian,271,12,37,8,7,20,1,Snack,6,3.9
1764,Fried Pork & Oats Bowl with Broccoli,American,712,52,65,27,2,143,0,Dinner,44,4.5
1765,Creamy Chicken & Bread Bowl with Broccoli,Italian,618,31,80,19,9,113,0,Lunch,6,4.6
1766,Spicy Beans & Bread Bowl with Mushroom,Asian,547,29,78,13,7,67,1,Lunch,18,3.6
1767,Oats with Fruits & Nuts,Mexican,348,24,27,16,13,55,1,Breakfast,30,4.1
1768,Spicy Chicken with Wrap,Mediterranean,630,40,92,11,4,64,0,Breakfast,7,4.0
1769,Spicy Fish & Quinoa Bowl with Mixed Veggies,Asian,426,52,2,23,11,140,0,Lunch,37,5.0
1770,Baked Beef with Wrap,Mediterranean,527,43,59,13,3,107,0,Breakfast,42,3.8
1771,Roasted Beef with Wrap,Indian,356,27,37,11,9,75,0,Breakfast,40,3.7
1772,Wrap with Salad,Indian,625,30,112,6,8,40,1,Breakfast,17,3.8
1773,Fried Chicken with Rice,Asian,698,48,81,20,10,114,0,Breakfast,21,4.3
1774,Mild Paneer & Oats Bowl with Spinach,Mediterranean,370,28,6,26,6,131,1,Dinner,6,4.2
1775,Grilled Pork Bites,Mexican,247,19,29,6,1,56,0,Snack,8,4.7
1776,Grilled Beef Bites,Asian,317,18,16,20,4,56,0,Snack,9,4.5
1777,Grilled Pork Bites,Asian,199,26,12,5,2,69,0,Snack,3,4.4
1778,Pasta with Broccoli,Mexican,593,11,101,16,11,115,1,Breakfast,21,3.6
1779,Potato with Spinach,Mediterranean,836,21,113,33,5,62,1,Breakfast,32,4.1
1780,Wrap with Mixed Veggies,Indian,600,31,92,12,8,51,1,Breakfast,6,4.7
1781,Roasted Paneer & Oats Bowl with Mixed Veggies,Asian,629,18,98,18,15,119,1,Dinner,22,4.1
1782,Grilled Paneer & Potato Bowl with Mushroom,Indian,626,19,101,16,10,95,1,Dinner,12,4.1
1783,Spicy Chickpeas & Oats Bowl with Salad,Mexican,405,30,26,20,13,54,1,Lunch,20,4.6
1784,Greek Yogurt with Honey,American,165,20,5,7,4,60,0,Snack,5,3.9
1785,Mild Egg & Potato Bowl with Mixed Veggies,Indian,401,34,39,12,13,127,0,Dinner,30,4.9
1786,Roasted Lentils,Indian,170,13,18,5,5,46,1,Snack,6,3.7
1787,Greek Yogurt with Honey,Asian,336,7,43,15,5,43,1,Snack,4,4.1
1788,Mild Paneer & Rice Bowl with Mixed Veggies,Italian,619,20,107,12,5,99,1,Lunch,42,4.9
1789,Mild Fish with Pasta,Asian,544,31,55,22,8,99,0,Breakfast,14,4.8
1790,Oats with Fruits & Nuts,Asian,688,31,123,8,14,85,1,Breakfast,40,4.4
1791,Fried Pork & Potato Bowl with Mixed Veggies,Asian,629,34,80,19,12,123,0,Dinner,43,4.2
1792,Greek Yogurt with Honey,Italian,244,28,26,3,4,72,0,Snack,6,3.5
1793,Roasted Pork & Pasta Bowl with Mixed Veggies,Italian,802,36,106,26,5,125,0,Dinner,14,3.6
1794,Grilled Beef Bites,Indian,205,28,18,2,2,63,0,Snack,2,4.3
1795,Fried Paneer & Oats Bowl with Broccoli,Asian,849,16,158,17,9,100,1,Lunch,27,4.6
1796,Baked Turkey & Oats Bowl with Spinach,Indian,707,42,107,12,2,131,0,Dinner,40,4.4
1797,Roasted Lentils,Mexican,297,14,17,19,7,45,1,Snack,6,3.6
1798,Fried Beans & Rice Bowl with Broccoli,American,1036,29,162,30,17,110,1,Dinner,17,3.6
1799,Spicy Beef & Bread Bowl with Mixed Veggies,Indian,631,38,88,14,4,152,0,Lunch,40,4.6
1800,Spicy Chickpeas & Quinoa Bowl with Broccoli,Italian,376,27,44,10,7,91,1,Lunch,10,3.7
1801,Baked Egg & Pasta Bowl with Broccoli,Mexican,414,46,26,14,5,109,0,Dinner,10,4.9
1802,Baked Chickpeas & Oats Bowl with Broccoli,American,559,20,99,9,11,46,1,Lunch,44,4.0
1803,Wrap with Broccoli,Indian,322,20,13,21,8,67,1,Breakfast,5,4.2
1804,Spicy Beef & Pasta Bowl with Broccoli,Indian,515,51,12,29,7,130,0,Dinner,9,4.6
1805,Mild Lentils & Potato Bowl with Mushroom,Asian,451,27,67,8,7,80,1,Lunch,27,4.8
1806,Mild Beans & Quinoa Bowl with Mushroom,Asian,385,15,38,19,12,95,1,Lunch,14,4.3
1807,Mild Egg & Quinoa Bowl with Mushroom,Indian,604,41,76,15,4,130,0,Lunch,41,4.9
1808,Spicy Beans & Oats Bowl with Mushroom,Indian,622,32,76,21,14,83,1,Lunch,8,4.7
1809,Fried Turkey & Bread Bowl with Broccoli,Indian,525,39,54,17,3,103,0,Lunch,13,4.0
1810,Fried Beef & Quinoa Bowl with Salad,Italian,610,21,95,16,8,134,0,Lunch,29,4.7
1811,Spicy Beef with Oats,Indian,513,25,60,19,10,131,0,Breakfast,35,4.8
1812,Mild Fish with Pasta,Mediterranean,415,28,30,20,9,96,0,Breakfast,16,4.4
1813,Creamy Lentils & Oats Bowl with Spinach,American,1032,23,183,23,8,100,1,Dinner,17,4.7
1814,Creamy Chicken & Bread Bowl with Mixed Veggies,American,878,30,113,34,3,112,0,Lunch,24,3.9
1815,Mild Paneer & Rice Bowl with Mixed Veggies,Mediterranean,318,18,41,9,8,90,1,Lunch,7,5.0
1816,Oats with Fruits & Nuts,Indian,751,27,82,35,7,49,1,Breakfast,19,4.7
1817,Spicy Fish & Wrap Bowl with Salad,Mexican,519,27,84,8,5,104,0,Dinner,20,4.2
1818,Grilled Chicken & Potato Bowl with Salad,Asian,684,47,97,12,10,100,0,Lunch,31,3.6
1819,Pasta with Mixed Veggies,Italian,430,33,43,14,13,89,1,Breakfast,30,4.8
1820,Roasted Tofu,Mexican,218,8,42,2,7,45,1,Snack,5,4.7
1821,Spicy Chicken & Pasta Bowl with Broccoli,Indian,597,30,101,8,9,145,0,Lunch,16,3.8
1822,Mild Egg with Oats,Indian,633,53,82,10,3,68,0,Breakfast,28,4.5
1823,Baked Fish & Rice Bowl with Broccoli,Mediterranean,699,50,59,29,3,115,0,Dinner,8,4.5
1824,Greek Yogurt with Honey,Mexican,254,15,44,2,7,41,1,Snack,8,3.8
1825,Roasted Lentils,American,263,12,47,3,5,17,1,Snack,3,3.8
1826,Roasted Beans,Italian,144,14,15,3,3,31,1,Snack,3,4.6
1827,Baked Tofu & Pasta Bowl with Mushroom,American,595,23,83,19,12,113,1,Lunch,15,4.1
1828,Pasta with Mushroom,Mediterranean,584,27,78,18,12,111,1,Breakfast,29,4.0
1829,Wrap with Mushroom,Indian,865,27,106,37,5,78,1,Breakfast,42,4.4
1830,Roasted Fish & Bread Bowl with Mushroom,American,431,48,12,21,8,117,0,Lunch,41,4.2
1831,Baked Beef & Pasta Bowl with Broccoli,Italian,495,50,46,12,8,138,0,Lunch,17,4.1
1832,Grilled Beef & Quinoa Bowl with Broccoli,Mexican,410,41,34,12,13,165,0,Dinner,23,4.2
1833,Roasted Chickpeas,American,155,9,11,8,6,28,1,Snack,6,3.9
1834,Grilled Beans & Wrap Bowl with Salad,American,423,17,48,18,12,107,1,Lunch,13,4.5
1835,Grilled Fish & Oats Bowl with Spinach,Italian,599,49,87,6,7,148,0,Dinner,16,4.1
1836,Mild Egg & Oats Bowl with Mixed Veggies,Asian,548,41,80,7,2,92,0,Lunch,40,4.4
1837,Baked Beef & Rice Bowl with Mixed Veggies,Mexican,538,38,49,21,4,93,0,Dinner,34,4.6
1838,Spicy Chicken with Pasta,Asian,511,55,34,17,9,87,0,Breakfast,26,4.4
1839,Spicy Turkey & Bread Bowl with Salad,Asian,497,44,30,22,12,131,0,Dinner,39,3.8
1840,Grilled Egg with Oats,American,394,35,43,9,3,122,0,Breakfast,25,3.9
1841,Grilled Beans & Quinoa Bowl with Mixed Veggies,Asian,494,32,48,19,7,92,1,Lunch,26,4.3
1842,Greek Yogurt with Honey,Mexican,262,19,39,3,2,61,0,Snack,7,3.7
1843,Creamy Beans & Rice Bowl with Mixed Veggies,Italian,1117,21,179,35,16,78,1,Dinner,37,3.8
1844,Roasted Egg & Rice Bowl with Salad,Italian,716,59,106,6,11,84,0,Dinner,9,4.4
1845,Fried Egg & Quinoa Bowl with Mixed Veggies,Indian,781,26,90,35,8,134,0,Lunch,42,4.8
1846,Greek Yogurt with Honey,Asian,160,4,24,5,6,44,1,Snack,6,3.8
1847,Creamy Turkey & Wrap Bowl with Broccoli,Mediterranean,741,43,68,33,10,79,0,Lunch,19,3.9
